STNID;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USW00093134;8.8;9.6;10.6;11.9;13.9;15.7;17.6;17.8;17.3;14.8;11.1;8.6;USW00093134;34.0511;-118.2353;70.1;CA
USC00043489;8.9;9.6;11.2;14.2;18.4;22.6;27.3;27.0;23.6;17.7;11.8;8.3;USC00043489;32.8833;-114.8667;147.8;CA
USW00093138;7.8;8.9;11.5;14.0;18.2;21.8;25.2;25.3;22.5;16.8;11.1;6.9;USW00093138;33.8281;-116.5053;128.3;CA
USC00043551;-3.2;-3.4;-2.4;-0.6;3.5;7.8;11.5;11.2;8.3;4.2;-0.3;-3.0;USC00043551;36.7394;-118.9631;2011.7;CA
USC00043573;0.4;1.3;2.8;4.5;7.9;11.2;13.8;13.1;10.5;6.4;2.7;0.3;USC00043573;39.2042;-121.0681;731.5;CA
USC00043578;2.3;3.3;4.3;5.0;6.8;8.6;9.6;9.4;8.3;6.2;3.8;1.9;USC00043578;38.4306;-122.8647;61;CA
USC00043647;3.3;3.7;4.6;5.6;8.2;10.2;11.6;11.6;9.7;7.0;4.6;3.1;USC00043647;40.4864;-123.9089;125.9;CA
USC00043669;-1.2;-0.3;1.3;2.9;6.5;9.5;12.8;12.3;9.1;4.2;1.1;-1.4;USC00043669;37.8444;-120.2258;853.4;CA
USW00093184;8.3;9.2;10.8;12.2;14.6;16.1;18.0;18.5;17.7;14.8;11.2;7.9;USW00093184;33.68;-117.8664;16.5;CA
USC00043710;0.5;1.8;4.6;7.6;12.2;16.4;20.0;19.1;15.1;9.6;3.9;0.1;USC00043710;36.1389;-117.9528;1165.9;CA
USW00093193;3.5;5.3;7.6;9.7;13.4;16.9;19.8;19.0;16.4;11.7;6.3;3.3;USW00093193;36.78;-119.7194;101.5;CA
USC00043714;5.3;5.7;5.9;6.3;8.2;9.6;10.9;11.3;9.9;8.3;6.5;5.5;USC00043714;37.4725;-122.4433;8.2;CA
USW00093197;9.1;9.0;10.4;11.2;13.3;15.4;17.1;17.1;16.3;14.1;10.6;8.3;USW00093197;34.0158;-118.4514;53;CA
USC00043747;2.5;4.3;6.9;8.9;12.8;15.8;18.2;17.2;14.6;9.9;5.0;2.1;USC00043747;36.3158;-119.6369;72.2;CA
USW00093205;2.8;4.2;5.9;7.1;10.9;14.1;15.4;14.8;12.8;9.1;4.9;2.7;USW00093205;39.1019;-121.5678;18.9;CA
USC00043824;-5.7;-4.4;-2.4;-0.6;2.9;6.1;7.9;6.3;2.9;-1.0;-3.7;-5.8;USC00043824;40.9317;-121.5433;919;CA
USW00093206;4.8;5.6;6.9;7.2;8.8;10.6;12.2;12.5;12.3;9.7;6.8;4.2;USW00093206;35.2372;-120.6414;61;CA
USC00043855;4.1;5.6;8.0;10.9;15.5;19.3;23.7;23.4;19.2;12.9;7.3;3.6;USC00043855;33.7044;-115.6289;417.6;CA
USW00093209;1.6;3.4;4.4;5.1;7.8;10.2;12.3;11.9;10.3;6.9;3.2;0.9;USW00093209;35.6697;-120.6283;246.9;CA
USC00043875;4.2;5.3;6.4;7.6;10.0;12.2;12.6;12.2;11.5;9.3;6.3;4.0;USC00043875;38.6175;-122.8731;32.9;CA
USW00093210;3.4;5.4;6.9;8.6;12.3;16.4;17.7;16.9;14.6;10.7;6.6;3.5;USW00093210;39.49;-121.6183;57.9;CA
USC00043882;7.1;6.9;7.9;8.1;10.9;13.0;13.9;14.3;15.4;12.4;9.6;6.9;USC00043882;35.6842;-121.1683;465.1;CA
USW00093225;3.2;4.4;6.0;7.3;10.6;13.5;15.1;14.4;12.8;8.9;5.1;2.8;USW00093225;38.6956;-121.5897;7;CA
USC00043896;3.4;4.1;5.3;7.3;9.8;11.8;14.8;15.4;13.6;9.6;5.6;3.4;USC00043896;33.7381;-116.8939;552;CA
USW00093227;2.8;3.7;4.6;5.3;7.5;9.9;11.4;11.1;9.6;6.2;3.8;2.2;USW00093227;38.2103;-122.2847;4.3;CA
USC00043914;-2.3;-1.4;0.0;1.4;4.1;6.4;9.9;10.2;7.1;2.6;-1.2;-3.3;USC00043914;33.2372;-116.7614;823;CA
USW00093228;5.8;7.4;8.6;9.6;11.4;12.9;14.1;14.3;13.9;12.0;8.6;5.9;USW00093228;37.6542;-122.115;13.1;CA
USC00043939;-0.8;-0.4;1.1;3.3;6.9;10.6;13.9;13.5;10.8;6.3;1.8;-0.9;USC00043939;37.9614;-119.7831;1179.6;CA
USW00093230;-8.8;-7.9;-5.3;-3.0;0.1;2.8;5.2;4.6;1.4;-2.2;-5.5;-8.6;USW00093230;38.8983;-119.9947;1924.5;CA
USC00044025;3.4;5.1;5.8;6.8;8.7;10.5;11.7;12.0;11.2;8.6;5.4;3.2;USC00044025;36.8483;-121.4214;83.8;CA
USW00093241;3.3;4.8;6.4;7.8;10.8;13.9;15.4;14.6;13.3;9.8;6.1;3.2;USW00093241;38.3775;-121.9575;33.2;CA
USC00044176;-3.9;-4.3;-3.4;-1.7;1.8;5.2;8.9;8.7;6.1;2.4;-1.3;-3.4;USC00044176;37.2275;-119.2206;2139.7;CA
USW00093242;2.9;4.4;5.6;7.2;10.6;14.3;15.9;15.1;13.2;9.3;4.9;2.4;USW00093242;36.9878;-120.1106;77.1;CA
USC00044211;-1.1;-1.0;-0.3;1.6;4.9;8.3;12.3;12.4;9.4;5.1;0.9;-1.4;USC00044211;33.7572;-116.7067;1639.8;CA
USW00093243;2.6;3.4;4.7;5.2;7.5;9.9;12.0;11.3;10.1;7.7;3.2;1.4;USW00093243;37.2381;-120.8825;23.8;CA
USC00044223;5.0;6.9;9.5;12.3;16.1;19.9;23.9;24.3;21.3;14.9;8.5;4.5;USC00044223;32.8489;-115.5667;-19.5;CA
USW00093245;6.8;6.9;7.7;7.8;8.6;10.0;11.3;10.9;10.5;9.3;7.9;6.2;USW00093245;38.3208;-123.0747;19.2;CA
USC00044232;-1.9;-0.1;2.9;5.8;10.8;15.4;18.4;16.9;13.4;7.4;1.5;-2.5;USC00044232;36.7981;-118.2036;1204;CA
USC00044259;7.0;8.9;12.7;15.9;19.8;23.4;26.8;26.8;23.3;17.6;11.0;6.8;USC00044259;33.7086;-116.2153;-6.4;CA
USC00044278;-0.2;1.8;4.4;7.5;12.3;16.4;19.6;18.9;15.1;9.3;3.4;-0.6;USC00044278;35.6514;-117.8214;740.7;CA
USC00044297;7.8;9.6;12.2;15.6;20.7;25.2;28.3;27.6;23.7;17.3;11.3;7.1;USC00044297;34.1472;-115.1219;281;CA
USC00044303;7.9;8.0;7.8;9.3;11.9;13.7;15.9;15.8;14.7;12.7;9.9;7.6;USC00044303;33.72;-117.7231;164.6;CA
USC00044374;-6.2;-5.4;-3.8;-1.7;1.7;5.5;8.6;8.2;4.6;0.3;-3.9;-6.7;USC00044374;41.2683;-120.2947;1645.9;CA
USC00044405;2.8;3.8;5.8;7.4;12.2;15.5;20.7;20.2;18.0;11.0;6.0;1.6;USC00044405;34.1469;-116.2747;781.2;CA
USC00044412;2.6;2.1;2.8;4.5;7.4;11.1;15.7;15.2;12.6;8.6;4.9;2.0;USC00044412;33.0764;-116.5925;1284.7;CA
USC00044500;5.2;6.2;6.9;7.8;9.4;11.1;11.7;11.7;11.2;9.8;7.4;5.2;USC00044500;37.9569;-122.5439;44.2;CA
