STNID;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USW00023275;13.6;15.7;17.5;20.2;25.0;28.4;33.4;33.2;30.6;25.0;17.1;12.8;USW00023275;39.1258;-123.2008;183.2;CA
USC00048702;5.0;7.9;12.4;16.1;21.3;26.3;31.5;30.8;26.1;18.8;10.3;5.0;USC00048702;40.4167;-120.6631;1275.3;CA
USW00023277;16.3;16.3;17.2;19.2;21.1;22.8;22.9;23.5;23.9;22.4;18.9;15.6;USW00023277;36.9358;-121.7886;48.8;CA
USC00048713;12.6;14.1;16.4;19.2;24.4;30.1;33.3;33.0;30.0;23.8;16.4;11.6;USC00048713;38.3772;-120.8008;483.4;CA
USW00023285;13.3;15.8;18.1;20.3;24.1;27.3;30.8;30.7;29.1;24.7;18.1;13.4;USW00023285;37.6928;-121.8144;119.8;CA
USC00048752;12.7;16.2;19.8;23.8;28.4;32.5;35.7;35.2;31.8;25.7;18.3;13.3;USC00048752;35.1503;-119.43;235.6;CA
USW00023293;15.4;17.7;19.3;21.2;24.1;27.0;28.6;28.1;27.7;24.4;19.7;16.2;USW00023293;37.3592;-121.9239;15.5;CA
USC00048758;4.1;4.8;7.0;10.2;15.3;20.3;25.1;24.9;20.8;14.9;8.2;4.2;USC00048758;39.1678;-120.1428;1898.9;CA
USC00048826;11.2;11.7;13.7;16.2;21.4;25.8;29.8;29.7;26.6;21.2;14.6;10.5;USC00048826;35.1333;-118.45;1224.4;CA
USC00048829;11.8;12.0;13.6;16.8;22.2;26.7;30.7;30.3;26.9;21.3;14.7;10.7;USC00048829;35.1011;-118.4222;1286.3;CA
USC00048873;3.9;5.6;9.5;13.3;18.8;23.9;29.5;29.1;24.4;17.4;8.7;3.4;USC00048873;40.8667;-120.4333;1615.4;CA
USC00048904;18.3;18.5;20.3;21.7;23.8;26.5;29.3;29.2;28.4;25.2;21.8;18.6;USC00048904;34.1819;-118.8986;238.7;CA
USC00048917;13.8;16.0;18.8;22.4;27.8;32.4;36.1;35.4;32.2;25.7;18.0;13.6;USC00048917;36.465;-118.8619;347.5;CA
USC00048928;10.3;13.7;16.2;19.5;23.9;28.9;32.7;32.6;29.7;23.6;15.1;9.0;USC00048928;38.4461;-120.4992;717.8;CA
USC00048999;13.3;16.4;19.5;23.1;27.4;31.1;33.9;33.1;30.9;25.8;18.7;13.6;USC00048999;37.6819;-121.3467;41.1;CA
USC00049001;12.6;16.2;19.3;22.6;26.7;30.4;33.7;33.2;30.9;25.7;18.1;13.0;USC00049001;37.7967;-121.5828;18.6;CA
USC00049026;8.9;12.1;15.5;18.9;24.1;29.0;33.9;33.2;30.0;23.0;13.0;8.1;USC00049026;40.7264;-122.7947;567.2;CA
USC00049035;15.1;18.4;22.4;26.8;32.0;37.4;41.0;40.1;35.9;28.9;20.9;14.7;USC00049035;35.7636;-117.3908;516.6;CA
USC00049043;5.2;6.7;9.4;12.7;18.0;23.3;28.2;27.9;24.0;17.7;9.6;4.7;USC00049043;39.3331;-120.173;1774.9;CA
USC00049053;5.1;7.9;11.8;15.2;20.2;24.6;29.4;29.3;25.3;18.4;9.1;4.5;USC00049053;41.96;-121.4744;1229.9;CA
USC00049073;12.3;16.2;19.4;22.6;27.3;31.2;34.2;33.4;30.8;25.2;17.7;12.2;USC00049073;37.5006;-120.855;35.1;CA
USC00049087;19.0;19.4;19.8;22.1;23.3;25.0;27.8;28.8;27.9;25.0;21.7;18.6;USC00049087;33.7025;-117.7539;71.6;CA
USC00049099;16.4;18.5;22.4;26.6;31.8;36.7;39.3;38.3;34.8;28.2;20.8;15.6;USC00049099;34.1281;-116.0369;602;CA
USC00049102;18.2;20.0;23.7;28.2;33.5;39.4;41.9;41.4;37.1;30.2;22.9;17.4;USC00049102;34.1206;-115.85;419.4;CA
USC00049105;4.4;4.3;6.6;9.2;14.1;18.7;23.2;22.6;19.5;13.7;7.7;4.5;USC00049105;38.7086;-120.0403;2438.4;CA
USC00049111;18.8;18.8;20.3;21.9;23.3;25.7;27.1;27.8;27.6;26.1;22.0;18.8;USC00049111;34.9881;-120.3211;177.4;CA
USC00049122;13.4;15.4;18.1;20.5;24.3;28.2;32.5;32.2;29.9;24.4;16.6;12.7;USC00049122;39.1467;-123.2103;193.9;CA
USC00049152;19.5;19.4;19.7;20.8;21.3;22.7;25.1;25.9;25.7;24.1;21.8;19.3;USC00049152;34.0697;-118.4428;131.1;CA
USC00049200;13.3;16.7;19.8;23.4;27.9;32.2;35.5;34.9;32.5;26.8;18.7;13.4;USC00049200;38.3956;-121.9608;33.5;CA
USC00049325;15.7;17.2;20.6;24.1;29.3;34.2;37.5;37.2;33.8;27.3;20.4;15.2;USC00049325;34.535;-117.3058;871.1;CA
USC00049351;4.5;6.9;10.3;13.9;19.1;24.1;29.3;28.8;25.5;19.0;11.1;5.0;USC00049351;39.8056;-120.1858;1508.8;CA
USC00049367;12.6;16.3;19.6;23.0;27.6;31.7;34.5;33.8;30.9;25.7;17.8;12.5;USC00049367;36.3283;-119.2992;99.1;CA
USC00049378;19.2;19.1;19.7;21.5;22.4;24.2;26.8;27.7;27.4;24.8;21.7;18.8;USC00049378;33.2294;-117.2269;155.4;CA
USC00049440;14.2;16.4;19.2;21.8;25.6;29.2;32.1;31.4;29.8;25.5;18.9;14.2;USC00049440;38.7161;-122.9975;68.3;CA
USC00049452;14.1;18.2;21.9;25.7;30.6;34.6;37.7;36.9;33.7;27.9;19.7;14.1;USC00049452;35.5892;-119.3519;88.7;CA
USC00049473;16.1;17.1;18.0;19.8;20.7;21.8;22.0;22.4;23.1;22.3;19.2;16.0;USC00049473;36.9308;-121.7692;29;CA
USC00049490;9.0;12.6;16.1;19.6;24.8;29.7;34.7;34.4;30.8;23.7;13.3;8.0;USC00049490;40.7222;-122.9331;599.8;CA
USC00049621;12.0;14.1;17.3;20.7;25.6;30.7;35.9;35.7;32.1;24.9;15.9;11.7;USC00049621;40.6117;-122.5281;394.7;CA
USC00049671;11.8;13.2;17.4;21.8;27.4;32.3;35.5;34.6;30.3;23.2;16.1;11.2;USC00049671;36.2656;-117.1853;1249.7;CA
USC00049684;11.6;13.2;14.8;16.6;20.3;23.9;28.2;27.9;26.5;22.0;14.9;11.1;USC00049684;39.4194;-123.3425;412.4;CA
USC00049694;11.9;13.9;17.2;21.1;25.3;30.1;35.1;34.7;31.1;23.7;14.9;10.2;USC00049694;40.9467;-123.6364;141.4;CA
USC00049699;14.6;17.4;20.4;24.2;28.6;32.6;35.3;34.7;32.9;27.7;19.6;14.6;USC00049699;39.5231;-122.3058;71;CA
USC00049742;13.4;16.9;20.3;24.1;28.9;33.1;35.9;35.3;32.9;27.3;19.3;13.7;USC00049742;38.5228;-121.9683;41.1;CA
USC00049781;12.4;15.9;19.4;23.2;27.7;32.1;35.1;34.6;31.9;26.1;17.9;12.6;USC00049781;38.6828;-121.7942;21;CA
USC00049785;19.6;19.9;22.7;24.6;27.1;30.7;34.1;36.2;33.8;28.6;23.9;19.7;USC00049785;34.1819;-118.5744;240.8;CA
USC00049792;15.8;17.9;20.2;22.8;25.9;29.0;31.3;31.2;30.2;26.3;19.6;15.7;USC00049792;37.4286;-122.2567;115.8;CA
USC00049822;7.9;8.7;11.8;15.6;20.6;25.3;28.4;27.0;23.3;17.6;12.0;8.5;USC00049822;34.3617;-117.6386;1828.8;CA
USC00049847;20.2;20.6;21.8;24.1;25.3;26.6;30.0;31.3;30.1;27.2;23.1;20.3;USC00049847;33.89;-117.8189;106.7;CA
USC00049855;8.8;10.8;14.2;17.6;21.9;27.3;31.8;31.7;28.0;21.7;13.3;8.2;USC00049855;37.75;-119.5897;1224.7;CA
USC00049859;14.5;17.1;19.3;21.9;26.1;29.1;29.9;30.3;29.3;25.8;19.2;14.8;USC00049859;38.395;-122.3567;29;CA
USC00049866;7.6;10.8;14.4;18.0;22.9;27.7;33.2;32.9;28.3;21.1;11.6;7.1;USC00049866;41.7036;-122.6408;800.1;CA
USW00024213;13.1;13.4;13.7;14.3;15.6;16.8;17.4;17.9;17.6;16.5;14.4;12.8;USW00024213;40.8097;-124.1603;6.1;CA
USW00024215;7.4;9.2;12.4;16.1;20.6;25.1;29.9;29.6;25.6;18.9;10.7;6.8;USW00024215;41.3325;-122.3328;1077.5;CA
USW00024216;12.7;15.6;18.3;21.8;27.3;32.2;36.2;35.4;32.2;25.7;17.1;12.4;USW00024216;40.1519;-122.2536;107.6;CA
USW00004222;11.9;13.8;16.4;19.7;24.6;29.8;34.9;34.5;31.2;24.0;15.4;10.9;USW00004222;40.6508;-122.6067;432.2;CA
USW00024257;12.8;15.4;18.1;21.4;27.1;32.3;36.9;35.9;32.4;25.4;16.9;12.5;USW00024257;40.5175;-122.2986;151.5;CA
USW00024259;7.0;10.3;13.5;16.1;22.1;26.8;32.9;32.1;27.4;19.8;10.2;6.8;USW00024259;41.7806;-122.4717;803.1;CA
USW00024283;12.7;12.7;13.0;13.4;14.8;15.8;16.6;17.1;17.3;16.7;13.9;12.3;USW00024283;40.9781;-124.1086;61;CA
USW00024286;12.6;11.9;12.6;12.6;14.3;15.8;16.2;16.9;16.6;15.8;13.3;12.3;USW00024286;41.7803;-124.2367;17.1;CA
USW00053119;12.4;16.4;20.1;23.8;28.9;32.6;35.3;35.2;32.4;26.2;18.2;12.4;USW00053119;36.3189;-119.6289;75.9;CA
USW00053120;18.6;18.2;19.1;21.2;24.2;28.1;31.3;32.4;30.6;26.2;21.7;18.2;USW00053120;33.0375;-116.9158;424.6;CA
USW00053121;18.8;18.4;18.4;19.9;20.9;22.5;24.4;24.9;24.7;23.2;21.0;18.5;USW00053121;33.2194;-117.3494;8.5;CA
USW00053139;17.7;20.6;25.8;31.0;36.6;42.2;45.6;44.4;39.3;31.6;22.5;16.1;USW00053139;36.6019;-117.145;25.6;CA
USW00053144;15.0;17.1;21.1;24.2;29.9;34.4;37.9;37.7;33.6;26.9;20.8;14.7;USW00053144;34.9883;-117.8647;695.9;CA
USW00053150;5.8;5.9;7.2;9.7;15.2;19.7;23.4;23.9;20.8;15.2;9.6;5.8;USW00053150;37.7592;-119.8208;2017.8;CA
USW00053151;19.7;19.8;20.4;21.7;24.2;27.4;30.1;32.1;31.3;27.1;23.3;19.2;USW00053151;33.4392;-117.1903;347.5;CA
USW00053152;15.7;16.9;16.8;18.4;20.1;20.6;21.8;21.4;21.7;21.2;18.9;16.2;USW00053152;34.4142;-119.8797;5.5;CA
USC00040029;8.3;9.9;13.1;16.8;21.3;25.8;31.3;31.1;27.2;20.3;11.5;7.0;USC00040029;41.1936;-120.9447;1278.6;CA
USC00040136;17.6;17.9;18.9;21.3;23.7;26.9;30.3;31.0;29.5;25.3;20.9;17.4;USC00040136;32.8358;-116.7775;516.6;CA
USC00040161;6.9;8.7;12.2;15.7;20.9;26.3;31.9;31.4;26.9;19.7;11.1;5.8;USC00040161;41.4931;-120.5528;1341.1;CA
USC00040192;21.7;21.7;22.7;24.2;25.8;27.4;30.3;31.5;30.5;27.6;24.3;21.2;USC00040192;33.8647;-117.8425;102.1;CA
USC00040212;11.9;13.4;15.9;19.2;23.2;27.1;30.0;29.7;27.6;22.6;15.3;11.6;USC00040212;38.5731;-122.4406;522.7;CA
USC00040232;12.2;15.6;18.6;21.9;26.2;30.1;33.0;32.2;30.0;24.9;17.7;12.4;USC00040232;37.9856;-121.7458;18.3;CA
USC00040343;15.3;17.0;19.3;22.0;27.6;33.1;37.4;37.1;33.7;27.4;19.7;15.2;USC00040343;36.4914;-118.8253;520.6;CA
USC00040379;12.4;13.8;16.0;19.6;25.3;30.4;34.2;33.6;30.1;23.7;16.3;12.1;USC00040379;37.0919;-119.5128;637;CA
USC00040383;12.5;14.7;16.9;19.7;24.6;29.3;33.2;32.7;29.6;24.2;16.7;12.4;USC00040383;38.9072;-121.0839;393.8;CA
USC00040436;17.1;19.8;24.5;29.3;34.7;40.0;42.9;42.0;37.7;30.3;22.1;16.1;USC00040436;35.2761;-116.0628;293.2;CA
USC00040444;13.9;17.3;20.3;23.8;28.2;33.1;35.9;35.4;32.4;26.8;18.9;14.0;USC00040444;35.4186;-119.0508;143.3;CA
USC00040449;11.4;14.1;17.7;21.2;25.8;30.3;34.8;34.9;31.8;25.3;15.8;11.0;USC00040449;36.9092;-119.0883;524.3;CA
USC00040521;15.1;17.3;20.8;24.7;29.9;35.1;38.2;37.5;33.6;26.9;19.6;14.2;USC00040521;34.8928;-117.0219;676.7;CA
USC00040673;16.4;17.6;19.6;22.1;24.7;27.6;29.4;29.8;29.2;25.8;19.8;15.8;USC00040673;37.0856;-122.0797;128;CA
USC00040693;14.7;16.4;17.9;19.3;20.9;22.9;23.3;23.5;23.8;22.5;18.2;14.8;USC00040693;37.8744;-122.2606;94.5;CA
USC00040738;9.8;13.3;17.2;20.3;25.4;30.2;35.4;35.3;31.3;23.8;13.7;9.0;USC00040738;40.7406;-123.2078;381.9;CA
USC00040741;8.3;8.4;11.2;14.8;20.1;24.6;27.3;26.6;23.4;17.8;12.4;8.7;USC00040741;34.2442;-116.9039;2060.4;CA
USC00040755;9.7;9.9;10.9;13.2;17.7;22.3;26.7;26.8;23.5;18.1;12.5;9.6;USC00040755;37.2064;-119.2419;1486.8;CA
USC00040790;15.4;16.4;17.4;20.2;22.6;24.4;24.2;25.2;25.1;22.9;18.1;15.5;USC00040790;36.2472;-121.7803;61;CA
USC00040924;19.9;22.8;26.7;31.2;36.2;40.8;42.7;42.0;38.9;32.2;24.7;19.1;USC00040924;33.6131;-114.5972;81.7;CA
USC00040931;6.0;7.3;10.7;14.2;19.2;24.3;29.2;28.9;25.0;18.9;10.9;5.6;USC00040931;39.3886;-120.0936;1699.3;CA
USC00040943;4.7;5.1;7.4;10.8;16.3;21.3;25.3;24.9;21.4;15.7;9.2;4.9;USC00040943;38.2119;-119.0142;2551.2;CA
USC00040983;20.6;21.9;25.4;29.1;34.0;38.9;41.6;40.9;37.9;31.8;24.9;20.1;USC00040983;33.2314;-116.4144;245.4;CA
USC00041018;7.7;8.2;9.8;12.5;17.4;22.7;27.4;27.3;24.1;18.3;11.4;7.3;USC00041018;39.4539;-120.6556;1641.3;CA
USC00041048;21.6;23.4;26.6;30.2;34.8;39.4;41.8;41.4;39.1;32.9;26.1;20.9;USC00041048;32.9544;-115.5581;-30.5;CA
USC00041072;4.8;6.8;10.7;15.0;19.3;24.3;28.7;28.0;24.2;18.6;11.5;5.8;USC00041072;38.2575;-119.2286;1972.1;CA
USC00041214;6.1;9.4;13.1;16.6;22.0;26.9;31.7;31.4;27.8;20.5;10.7;5.9;USC00041214;40.8803;-121.6547;974.8;CA
USC00041244;13.2;17.1;20.6;24.3;29.2;33.2;36.1;35.4;32.5;27.1;19.0;13.5;USC00041244;35.4047;-119.4731;82;CA
USC00041253;19.1;19.6;21.2;23.7;26.4;29.6;33.1;33.4;31.7;28.1;23.1;19.1;USC00041253;34.5825;-119.9817;238.7;CA
USC00041277;6.7;7.2;9.2;12.3;17.4;22.8;26.9;26.5;22.7;17.0;10.2;6.2;USC00041277;38.2769;-120.3114;1431;CA
USC00041312;15.3;17.2;19.6;22.4;25.9;29.9;33.0;32.6;31.1;26.3;19.1;14.7;USC00041312;38.5961;-122.6014;121.9;CA
USC00041316;7.4;10.4;13.8;17.2;21.6;25.9;30.6;30.2;26.4;19.8;10.7;6.8;USC00041316;41.3111;-122.8045;970.8;CA
USC00041428;11.6;14.8;17.4;20.8;26.1;30.9;34.6;33.9;30.9;24.9;16.9;11.9;USC00041428;38.2486;-120.8433;200.6;CA
USC00041476;5.7;7.8;11.5;14.9;20.2;25.1;30.7;30.2;25.8;19.2;10.1;4.6;USC00041476;41.4219;-120.9017;1313.7;CA
USC00041484;20.5;20.9;23.0;25.4;28.1;31.3;35.1;35.9;33.7;28.8;23.9;20.2;USC00041484;34.1819;-118.5744;240.8;CA
USC00041497;4.8;6.7;10.2;14.2;19.7;24.7;29.3;28.8;25.0;18.0;9.3;4.5;USC00041497;40.1703;-121.0883;1389.9;CA
USC00041534;16.6;17.5;18.8;20.8;22.6;24.7;25.9;26.6;27.4;25.2;20.0;16.4;USC00041534;36.4806;-121.7244;146.3;CA
USC00041606;6.6;9.9;13.6;17.3;22.5;27.7;32.7;32.6;28.4;20.8;10.4;5.2;USC00041606;41.1417;-123.1392;704.1;CA
USC00041614;4.9;7.1;10.9;14.4;19.4;25.2;30.9;30.3;25.6;18.6;9.3;4.6;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041697;8.9;9.9;12.4;15.8;20.8;26.1;30.9;30.7;26.5;20.2;12.7;8.6;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041700;4.9;7.0;10.3;13.9;19.2;24.2;29.2;28.8;25.2;18.6;9.6;4.8;USC00041700;40.3033;-121.2422;1380.7;CA
USC00041715;12.8;16.2;19.1;22.6;27.4;31.5;34.6;34.3;32.1;26.3;18.2;13.1;USC00041715;39.6911;-121.8211;56.4;CA
USC00041738;17.8;20.6;22.8;27.3;32.5;36.9;39.3;38.4;35.2;29.4;22.5;17.8;USC00041738;33.6617;-115.7206;520;CA
USC00041754;11.1;12.1;14.7;17.3;22.3;26.6;31.2;30.9;26.4;20.8;17.1;11.9;USC00041754;34.8078;-119.0114;1603.2;CA
USC00041758;20.3;20.1;20.1;20.8;21.2;22.2;24.4;25.4;25.6;24.3;22.1;19.7;USC00041758;32.64;-117.0858;17.1;CA
USC00041806;12.9;14.4;16.8;19.6;24.0;28.8;33.1;32.4;29.6;23.7;16.8;12.7;USC00041806;38.9239;-122.5672;411.2;CA
USC00041838;14.6;16.8;19.6;22.6;26.8;30.8;33.8;33.2;31.3;25.9;18.4;14.0;USC00041838;38.8;-123.0175;100.6;CA
USC00041864;14.7;18.2;21.6;25.2;30.4;34.3;37.6;37.1;33.8;27.9;20.3;15.1;USC00041864;36.1356;-120.3606;204.2;CA
USC00041912;10.7;11.8;13.8;16.6;21.7;26.4;30.9;30.3;27.4;21.3;13.6;9.9;USC00041912;39.0911;-120.9481;725.4;CA
USC00041948;12.2;15.6;18.9;22.8;27.4;31.3;33.9;33.2;31.4;25.9;17.6;12.3;USC00041948;39.1875;-122.0269;15.2;CA
USC00041967;13.8;16.7;19.2;21.9;25.2;28.6;31.1;30.7;29.6;25.0;18.4;13.8;USC00041967;37.9833;-122.0692;12.2;CA
USC00042012;12.8;16.9;20.7;24.8;29.9;34.0;36.7;35.9;33.1;27.2;18.8;12.9;USC00042012;36.0975;-119.5817;61;CA
USC00042081;11.9;14.4;17.5;20.3;24.7;29.3;34.1;33.8;31.1;24.6;15.2;11.1;USC00042081;39.8158;-123.2444;430.7;CA
USC00042147;12.3;12.8;13.3;14.2;15.8;17.2;18.5;18.7;18.5;16.7;13.7;12.1;USC00042147;41.7958;-124.2147;13.1;CA
USC00042214;18.4;18.8;19.7;21.3;22.1;23.7;25.5;25.9;25.4;23.5;20.4;18.1;USC00042214;34.0053;-118.4136;20.7;CA
USC00042239;11.1;11.5;13.6;16.2;20.4;25.1;29.2;29.5;26.7;20.9;15.3;11.2;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042294;12.2;15.6;18.8;22.5;27.3;31.4;34.1;33.6;31.6;26.2;18.1;12.4;USC00042294;38.535;-121.7761;18.3;CA
USC00042319;19.4;22.9;27.8;32.5;38.1;43.3;46.9;45.9;41.4;33.8;25.1;18.4;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042331;8.6;10.7;14.8;19.4;24.4;29.9;33.2;31.8;27.1;20.8;12.8;7.7;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042338;10.0;10.4;12.5;15.2;20.7;25.3;29.7;29.8;26.8;19.9;13.1;9.8;USC00042338;39.3;-120.8333;1357.9;CA
USC00042402;11.6;12.9;15.5;18.7;23.4;28.5;32.7;32.4;29.3;23.0;14.6;10.7;USC00042402;39.8717;-121.6108;826;CA
USC00042410;19.2;22.1;26.2;30.2;35.4;39.9;42.2;41.2;38.2;31.9;24.1;18.7;USC00042410;33.7378;-115.3925;227.7;CA
USC00042456;13.2;14.8;16.9;20.0;24.6;29.4;33.9;33.9;30.7;24.7;16.8;12.9;USC00042456;39.3575;-121.2011;499.9;CA
USC00042467;5.4;6.4;9.3;12.8;18.2;23.3;28.1;27.6;23.7;17.4;9.4;4.4;USC00042467;39.3239;-120.2331;1809.6;CA
USC00042500;9.1;11.3;14.6;17.9;22.9;27.7;31.9;31.8;28.7;22.3;13.2;8.4;USC00042500;39.5633;-120.8239;888.5;CA
USC00042506;6.0;9.0;13.4;16.8;21.8;26.7;31.3;30.8;26.5;19.8;11.1;5.6;USC00042506;39.9717;-120.0828;1338.1;CA
USC00042574;10.0;12.1;14.9;18.4;23.4;27.8;32.3;31.9;28.7;22.2;13.6;9.6;USC00042574;41.1833;-122.2736;661.4;CA
USC00042598;18.1;20.2;23.9;27.8;32.9;37.6;39.9;39.4;36.3;29.7;22.8;17.6;USC00042598;33.8089;-115.4508;296.6;CA
USC00042640;13.2;14.9;17.4;20.4;25.5;30.3;34.5;33.8;31.2;25.7;17.8;13.4;USC00042640;39.3592;-122.5178;367.3;CA
USC00042671;4.4;4.1;6.0;8.6;13.7;18.7;23.2;23.7;19.4;13.6;6.9;3.3;USC00042671;38.7833;-120.0333;2240.3;CA
USC00042706;20.9;21.1;22.2;24.1;25.4;27.8;30.8;31.7;30.9;27.2;23.7;20.5;USC00042706;32.8139;-116.975;123.4;CA
USC00042709;21.5;21.9;22.7;25.5;27.6;31.4;34.7;35.4;34.2;30.0;25.1;21.4;USC00042709;32.8839;-116.8164;182.9;CA
USC00042713;21.5;23.2;26.6;30.0;34.7;39.3;41.5;41.0;38.6;32.7;25.8;20.8;USC00042713;32.7669;-115.5617;-9.1;CA
USC00042728;14.6;16.9;19.4;22.7;27.6;32.0;35.9;35.7;32.3;26.2;18.8;14.1;USC00042728;38.3306;-120.6706;217.9;CA
USC00042771;13.6;15.2;18.3;22.2;27.3;32.6;36.3;35.8;31.6;24.9;18.0;13.0;USC00042771;34.5892;-117.6303;899.2;CA
USC00042805;18.8;19.7;22.4;25.2;28.8;32.8;36.5;37.2;34.2;28.5;22.9;18.5;USC00042805;33.6692;-117.3319;391.7;CA
USC00042863;20.4;20.6;21.7;23.8;25.4;27.8;30.8;31.7;30.3;27.0;23.4;20.2;USC00042863;33.1211;-117.0883;182.9;CA
USC00042934;12.6;16.1;18.9;21.8;25.6;29.4;32.0;31.7;30.2;25.3;18.2;12.9;USC00042934;38.2736;-122.0678;12.2;CA
USC00042941;12.5;13.8;16.4;19.8;24.3;29.0;32.9;33.2;30.0;23.9;17.1;12.1;USC00042941;34.705;-118.4242;932.7;CA
USC00043083;13.4;17.3;20.9;24.3;29.5;33.1;35.8;34.9;32.1;26.7;18.7;13.3;USC00043083;36.3642;-120.1561;86.9;CA
USW00093101;18.3;18.5;19.2;21.4;22.7;24.7;27.5;28.3;27.2;24.3;20.8;17.9;USW00093101;33.6667;-117.7333;116.1;CA
USC00043113;12.7;15.9;18.9;22.2;27.2;31.4;35.2;34.6;31.9;25.9;17.8;13.0;USC00043113;38.7;-121.1667;106.7;CA
USC00043157;3.7;6.1;10.4;14.0;18.8;23.7;29.0;28.8;24.6;17.6;8.2;3.1;USC00043157;41.52;-120.09;1442.3;CA
USW00093104;15.7;18.0;21.7;25.4;31.1;36.1;39.6;38.7;34.4;27.5;20.5;15.0;USW00093104;35.6875;-117.6931;679.7;CA
USC00043161;11.3;12.0;12.8;13.8;15.3;16.7;17.8;18.0;17.6;16.1;13.2;10.9;USC00043161;39.5092;-123.7567;37.5;CA
USW00093107;19.3;19.2;19.2;20.7;22.0;23.8;26.6;27.6;26.8;24.4;21.7;18.9;USW00093107;32.8667;-117.1333;145.4;CA
USC00043191;14.2;15.1;15.6;16.3;17.6;19.2;19.6;19.9;20.0;19.1;16.6;14.2;USC00043191;38.515;-123.2447;34.1;CA
USW00093110;17.7;18.0;17.9;18.4;19.7;20.5;22.3;22.6;22.5;21.8;19.9;18.3;USW00093110;34.2008;-119.2069;11;CA
USC00043244;14.5;16.4;18.5;20.6;22.2;24.1;25.6;26.1;25.7;22.7;18.0;14.3;USC00043244;37.5422;-122.0158;11.6;CA
USW00093111;18.3;18.0;18.1;18.8;19.6;20.9;22.6;22.9;23.0;22.2;20.6;18.3;USW00093111;34.1167;-119.1167;4;CA
USC00043256;13.2;17.2;20.2;23.8;28.7;33.1;35.8;35.8;32.7;26.6;19.1;13.6;USC00043256;36.7525;-119.7017;100;CA
USW00093112;20.4;20.2;20.5;21.4;22.1;23.1;25.3;26.1;25.8;24.4;22.4;20.2;USW00093112;32.7;-117.2;7.9;CA
USC00043261;13.7;17.0;19.8;23.9;29.7;34.3;38.0;37.3;33.9;27.7;19.6;13.8;USC00043261;36.9969;-119.7072;125;CA
USW00093114;21.3;21.4;22.2;23.7;24.9;26.5;29.3;30.1;29.7;26.9;24.2;21.2;USW00093114;33.7;-117.8333;18;CA
USC00043384;11.7;12.7;14.9;18.4;22.8;27.8;32.4;32.6;29.6;23.1;14.9;10.7;USC00043384;38.9331;-120.8008;914.7;CA
USW00093115;18.7;18.7;19.1;19.6;20.6;21.5;23.3;23.8;24.2;22.2;20.7;18.8;USW00093115;32.5667;-117.1167;7.3;CA
USC00043392;18.9;18.8;19.8;21.4;22.8;24.8;27.8;28.8;28.0;24.6;22.0;18.6;USC00043392;34.0869;-118.4794;340.5;CA
USW00093116;18.0;17.8;18.4;19.1;19.8;21.0;23.1;23.6;23.8;22.4;20.1;17.9;USW00093116;33.25;-119.45;153;CA
USC00043417;15.8;17.9;20.3;22.8;25.9;28.8;31.2;31.0;29.7;26.1;19.9;15.8;USC00043417;37.0067;-121.5633;59.1;CA
USC00043463;13.6;13.7;15.2;17.7;22.4;27.4;31.4;31.3;28.0;22.4;16.4;12.9;USC00043463;35.7269;-118.7006;957.1;CA
USW00093134;20.1;20.3;21.2;22.6;23.6;25.6;28.4;29.1;28.4;25.8;22.7;19.8;USW00093134;34.0511;-118.2353;70.1;CA
USC00043489;20.8;22.9;26.6;30.7;35.6;40.6;42.3;41.6;38.8;32.2;24.6;18.8;USC00043489;32.8833;-114.8667;147.8;CA
USW00093138;20.6;22.5;25.9;29.3;34.1;38.8;41.8;41.2;37.9;31.7;25.0;19.5;USW00093138;33.8281;-116.5053;128.3;CA
USC00043551;6.9;6.8;7.9;10.2;14.9;20.4;24.9;24.8;21.2;15.7;10.1;6.8;USC00043551;36.7394;-118.9631;2011.7;CA
USC00043573;11.7;12.6;14.4;17.1;21.6;26.4;30.7;30.4;27.3;21.8;14.9;11.3;USC00043573;39.2042;-121.0681;731.5;CA
USC00043578;14.1;16.7;19.0;21.4;24.4;27.5;28.6;28.9;28.4;25.2;19.1;14.1;USC00043578;38.4306;-122.8647;61;CA
USC00043647;9.6;11.2;12.9;15.3;18.2;20.7;23.1;22.8;21.7;17.3;12.1;8.8;USC00043647;40.4864;-123.9089;125.9;CA
USC00043669;12.3;12.4;15.2;17.6;22.9;27.9;32.2;31.6;28.4;23.3;14.9;11.3;USC00043669;37.8444;-120.2258;853.4;CA
USW00093184;19.2;19.1;19.6;20.6;22.1;23.1;25.5;26.7;26.3;24.0;21.7;18.8;USW00093184;33.68;-117.8664;16.5;CA
USC00043710;14.6;16.7;20.8;24.6;30.0;35.2;38.7;37.7;33.9;27.4;20.0;14.2;USC00043710;36.1389;-117.9528;1165.9;CA
USW00093193;12.7;16.4;19.8;23.7;28.9;33.3;36.9;36.2;32.7;26.4;18.4;12.7;USW00093193;36.78;-119.7194;101.5;CA
