STNID;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USW00093206;40.7;42;44.4;45;47.8;51;54;54.5;54.1;49.5;44.2;39.5;USW00093206;35.2372;-120.6414;61;CA
USC00043855;39.4;42.1;46.4;51.6;59.9;66.8;74.7;74.2;66.6;55.3;45.2;38.5;USC00043855;33.7044;-115.6289;417.6;CA
USW00093209;34.9;38.2;40;41.2;46;50.3;54.1;53.5;50.5;44.4;37.8;33.7;USW00093209;35.6697;-120.6283;246.9;CA
USC00043875;39.6;41.6;43.5;45.6;50;54;54.6;54;52.7;48.7;43.3;39.2;USC00043875;38.6175;-122.8731;32.9;CA
USW00093210;38.2;41.8;44.5;47.4;54.1;61.5;63.9;62.4;58.3;51.2;43.8;38.3;USW00093210;39.49;-121.6183;57.9;CA
USC00043882;44.8;44.4;46.2;46.5;51.6;55.4;57.1;57.8;59.7;54.3;49.2;44.4;USC00043882;35.6842;-121.1683;465.1;CA
USW00093225;37.8;39.9;42.8;45.1;51.1;56.3;59.1;58;55.1;48;41.2;37;USW00093225;38.6956;-121.5897;7;CA
USC00043896;38.2;39.4;41.5;45.2;49.7;53.3;58.7;59.8;56.5;49.2;42;38.1;USC00043896;33.7381;-116.8939;552;CA
USW00093227;37;38.6;40.2;41.5;45.5;49.9;52.5;52;49.2;43.1;38.8;36;USW00093227;38.2103;-122.2847;4.3;CA
USC00043914;27.8;29.5;32;34.5;39.4;43.5;49.8;50.4;44.7;36.7;29.9;26;USC00043914;33.2372;-116.7614;823;CA
USW00093228;42.5;45.3;47.4;49.3;52.6;55.2;57.4;57.7;57.1;53.6;47.4;42.6;USW00093228;37.6542;-122.115;13.1;CA
USC00043939;30.5;31.3;34;38;44.5;51;57;56.3;51.5;43.4;35.3;30.4;USC00043939;37.9614;-119.7831;1179.6;CA
USW00093230;16.1;17.7;22.5;26.6;32.2;37.1;41.4;40.2;34.5;28.1;22.1;16.5;USW00093230;38.8983;-119.9947;1924.5;CA
USC00044025;38.2;41.1;42.4;44.3;47.7;50.9;53;53.6;52.2;47.4;41.7;37.7;USC00044025;36.8483;-121.4214;83.8;CA
USW00093241;38;40.7;43.5;46.1;51.5;57;59.8;58.3;55.9;49.7;42.9;37.8;USW00093241;38.3775;-121.9575;33.2;CA
USC00044176;24.9;24.2;25.8;28.9;35.2;41.4;48;47.6;43;36.4;29.7;25.9;USC00044176;37.2275;-119.2206;2139.7;CA
USW00093242;37.2;40;42.1;45;51;57.7;60.6;59.2;55.8;48.8;40.8;36.4;USW00093242;36.9878;-120.1106;77.1;CA
USC00044211;30;30.2;31.4;34.9;40.8;47;54.2;54.3;49;41.1;33.6;29.4;USC00044211;33.7572;-116.7067;1639.8;CA
USW00093243;36.7;38.1;40.4;41.3;45.5;49.8;53.6;52.4;50.2;45.8;37.8;34.5;USW00093243;37.2381;-120.8825;23.8;CA
USC00044223;41;44.4;49.1;54.1;61;67.8;75;75.8;70.3;58.9;47.3;40.1;USC00044223;32.8489;-115.5667;-19.5;CA
USW00093245;44.3;44.4;45.8;46.1;47.4;50;52.4;51.7;50.9;48.8;46.3;43.2;USW00093245;38.3208;-123.0747;19.2;CA
USC00044232;28.5;31.9;37.3;42.4;51.5;59.8;65.1;62.5;56.1;45.3;34.7;27.5;USC00044232;36.7981;-118.2036;1204;CA
USC00044259;44.6;48;54.8;60.7;67.7;74.2;80.3;80.3;74;63.7;51.8;44.2;USC00044259;33.7086;-116.2153;-6.4;CA
USC00044278;31.7;35.3;40;45.5;54.2;61.5;67.3;66;59.1;48.7;38.1;31;USC00044278;35.6514;-117.8214;740.7;CA
USC00044297;46;49.2;54;60.1;69.3;77.3;82.9;81.6;74.7;63.1;52.3;44.7;USC00044297;34.1472;-115.1219;281;CA
USC00044303;46.2;46.4;46.1;48.7;53.4;56.7;60.6;60.5;58.4;54.8;49.8;45.6;USC00044303;33.72;-117.7231;164.6;CA
USC00044374;20.9;22.2;25.1;29;35.1;41.9;47.4;46.7;40.2;32.6;25;19.9;USC00044374;41.2683;-120.2947;1645.9;CA
USC00044405;37;38.9;42.5;45.4;54;59.9;69.3;68.3;64.4;51.8;42.8;34.8;USC00044405;34.1469;-116.2747;781.2;CA
USC00044412;36.6;35.8;37;40.1;45.3;51.9;60.3;59.3;54.6;47.4;40.8;35.6;USC00044412;33.0764;-116.5925;1284.7;CA
USC00044500;41.3;43.2;44.4;46;49;51.9;53;53.1;52.2;49.6;45.3;41.3;USC00044500;37.9569;-122.5439;44.2;CA
