STNID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,_ID,_LATITUDE,_LONGITUDE,_ELEVATION,_STATE
USW00023258,3.9250,5.4510,7.6520,9.7110,12.3620,15.2410,16.6710,16.2610,14.4420,10.9980,6.7460,3.7440,USW00023258,37.6242,-120.9506,22,CA
USW00023259,5.2600,6.5360,7.2940,8.2990,10.0010,11.1810,11.6830,12.2700,11.7300,9.9670,7.4440,5.3790,USW00023259,36.5881,-121.8453,50,CA
USW00023271,4.1510,5.8890,7.7640,9.4800,11.9070,14.5540,15.7460,15.3750,14.4250,11.5730,7.2930,3.9130,USW00023271,38.5556,-121.4169,12,CA
USW00023272,7.1060,8.3530,8.9770,9.5360,10.1970,11.6610,12.0970,12.7980,12.8220,11.8980,9.7380,7.3250,USW00023272,37.7706,-122.4269,46,CA
USW00023273,3.5200,4.8730,5.9770,6.9690,8.5350,10.6610,12.3710,12.6700,11.8250,9.4460,6.0290,3.6920,USW00023273,34.8994,-120.4486,74,CA
USW00023275,2.1750,3.2470,4.4760,5.9300,7.8390,11.5450,13.4190,11.7050,9.4870,6.3210,3.7140,1.5800,USW00023275,39.1258,-123.2008,183,CA
USW00023277,3.0830,4.8870,6.4210,7.1140,8.2600,10.4430,11.5230,11.8740,11.0720,9.0990,6.1260,3.6940,USW00023277,36.9358,-121.7886,49,CA
USW00023285,2.0950,4.1420,5.7930,7.3690,9.2430,12.3730,13.9380,14.0960,13.1430,9.6230,5.7480,2.6050,USW00023285,37.6928,-121.8144,120,CA
USW00023293,4.9830,6.8790,8.1450,9.2900,11.0710,13.2660,14.2650,14.8550,13.1570,11.1020,7.5470,5.0880,USW00023293,37.3592,-121.9239,16,CA
USW00024213,4.7440,4.9840,5.8220,6.5440,8.1000,9.7540,10.5200,11.1240,10.1290,8.6960,6.3400,4.6440,USW00024213,40.8097,-124.1603,6,CA
USW00024215,-3.5370,-2.5650,-0.9500,1.2300,3.8880,8.0020,9.3790,8.7720,5.8880,2.3140,-1.5870,-3.7670,USW00024215,41.3325,-122.3328,1078,CA
USW00024216,3.0920,4.5880,6.7630,9.1230,12.6680,17.0310,18.7700,17.4230,14.9090,10.8530,5.5270,2.6620,USW00024216,40.1519,-122.2536,108,CA
USW00024257,1.7040,3.3550,6.2510,8.3230,12.2090,17.0040,18.8640,17.4740,14.1570,9.2950,4.8180,1.8360,USW00024257,40.5175,-122.2986,152,CA
USW00024259,-3.9640,-2.5960,-1.0970,0.8780,4.2910,8.8310,11.9890,10.9140,5.2230,2.1190,-1.4570,-4.2420,USW00024259,41.7806,-122.4717,803,CA
USW00024283,3.4450,3.7880,4.7750,5.1950,6.8690,8.5650,9.6920,10.0210,8.3480,7.1710,5.0010,3.0550,USW00024283,40.9781,-124.1086,61,CA
USW00024286,4.5660,4.6530,5.8080,6.7370,7.9090,9.2510,10.2350,10.9770,9.4740,7.8630,6.5780,4.4500,USW00024286,41.7803,-124.2367,17,CA
USW00053119,1.7480,3.5210,5.8520,8.2700,11.5800,14.6000,16.5300,15.8570,13.1900,8.5550,3.4900,0.8680,USW00053119,36.3189,-119.6289,76,CA
USW00053120,1.4420,2.2390,4.2700,5.7790,8.1410,10.2900,13.0260,14.6260,12.3030,8.6670,4.5990,1.2970,USW00053120,33.0375,-116.9158,425,CA
USW00053121,4.3770,5.5050,7.7700,9.9630,11.8790,14.4410,15.9710,16.3310,14.2420,10.9200,6.7370,4.4070,USW00053121,33.2194,-117.3494,9,CA
USW00093101,7.9840,8.2100,8.7950,10.8210,12.9350,14.7880,16.8990,17.2760,16.4230,14.0390,10.4480,7.7800,USW00093101,33.6667,-117.7333,116,CA
USW00093104,-1.6620,1.2500,4.5890,8.1470,12.6860,16.8780,19.9890,19.2980,14.9590,8.3070,2.6490,-1.7080,USW00093104,35.6875,-117.6931,680,CA
USW00093107,7.0550,7.7650,9.1140,10.9780,12.7830,14.8780,17.0180,17.8880,16.5600,13.8030,9.6850,7.0510,USW00093107,32.8667,-117.1333,145,CA
USW00093110,7.3280,7.6630,8.5590,9.1980,11.1890,13.8520,14.9710,14.7720,13.9300,11.8000,8.9550,6.6340,USW00093110,34.2008,-119.2069,11,CA
USW00093111,6.8010,6.8590,7.9340,9.2020,10.3460,12.3430,13.9530,14.5100,14.1080,11.5540,8.9470,6.1850,USW00093111,34.1167,-119.1167,4,CA
USW00093112,10.0780,10.8920,12.7090,14.6200,16.0840,17.4960,19.6420,20.2830,19.3100,16.7840,12.8360,9.9490,USW00093112,32.7,-117.2,8,CA
USW00093114,7.4630,8.3960,9.7080,11.8340,14.2960,16.3430,18.3560,18.8430,17.5150,14.3380,9.7040,7.1620,USW00093114,33.7,-117.8333,18,CA
USW00093134,8.6340,9.6830,10.6960,12.3530,13.8950,15.6810,17.5440,17.6030,17.4030,15.0960,10.9810,8.5730,USW00093134,34.0511,-118.2353,70,CA
USW00093138,7.2570,8.3440,11.2330,13.8930,17.4740,21.7700,24.5320,24.5080,21.7730,16.5000,10.5100,6.3020,USW00093138,33.8281,-116.5053,128,CA
USW00093184,7.8810,8.7930,10.6750,12.2950,14.5460,15.9500,17.7720,18.5270,17.6410,14.8940,11.0870,7.4390,USW00093184,33.68,-117.8664,17,CA
USW00093193,2.9280,4.8730,7.2510,9.6230,12.8180,16.7490,19.1120,18.6120,15.8110,11.0770,5.8080,2.6450,USW00093193,36.78,-119.7194,102,CA
USW00093197,8.7420,8.4600,10.3130,11.3300,12.9810,15.2580,16.9530,16.8480,16.4080,14.1720,10.1890,7.8170,USW00093197,34.0158,-118.4514,53,CA
USW00093205,1.5510,2.9510,5.5530,7.3420,10.5780,14.1770,15.2950,14.5460,12.7410,8.8090,4.4560,1.9010,USW00093205,39.1019,-121.5678,19,CA
USW00093206,4.6890,4.7210,7.0350,7.6600,8.2890,10.4600,12.0930,12.5900,12.4480,9.8100,6.6900,3.7760,USW00093206,35.2372,-120.6414,61,CA
USW00093209,0.9210,2.6450,4.4590,5.4670,7.5570,10.5500,12.3390,11.9900,10.6770,7.2570,3.3230,0.5070,USW00093209,35.6697,-120.6283,247,CA
USW00093210,2.3170,4.8430,6.7580,8.5930,12.1280,17.0430,17.1280,16.4110,14.4150,10.2570,6.4180,2.8750,USW00093210,39.49,-121.6183,58,CA
USW00093225,2.4390,3.0430,5.9200,7.6550,10.1490,13.2670,14.6110,14.1670,12.8950,8.6780,4.5370,1.7870,USW00093225,38.6956,-121.5897,7,CA
USW00093227,2.3350,3.1800,4.9180,5.6810,7.0650,9.9180,10.9000,10.8830,9.4500,5.8660,3.4810,1.7580,USW00093227,38.2103,-122.2847,4,CA
USW00093228,5.2090,6.9160,8.3710,9.5850,11.0700,12.7530,13.8420,14.2150,13.7200,11.8600,8.2970,5.3630,USW00093228,37.6542,-122.115,13,CA
USW00093230,-9.8940,-9.1320,-5.1350,-2.9120,-0.2770,2.9740,4.9240,4.8780,1.8050,-1.9850,-5.6210,-8.9910,USW00093230,38.8983,-119.9947,1925,CA
USW00093241,2.4470,3.5940,6.1140,8.0240,10.5040,14.1250,15.1460,14.2530,13.1040,9.3980,5.8500,2.3210,USW00093241,38.3775,-121.9575,33,CA
USW00093242,2.4680,3.7200,5.3440,7.4480,9.9080,14.3220,15.3080,14.8200,12.7440,9.3900,4.5260,1.9700,USW00093242,36.9878,-120.1106,77,CA
USW00094299,-9.3460,-5.8140,-4.0640,-1.5160,1.7330,5.1780,6.8310,5.7640,1.5120,-1.9610,-5.1540,-7.8440,USW00094299,41.4914,-120.5644,1334,CA
