STNID;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USC00044523;60.1;62.6;66.7;72.2;80.9;90.1;97.5;97.3;90.8;80.0;67.7;60.0;USC00044523;35.7831;-118.4389;823.9;CA
USC00044534;55.7;63.2;68.7;75.9;84.9;91.8;97.4;96.5;91.3;80.7;66.3;56.7;USC00044534;36.0042;-119.96;73.2;CA
USC00044555;63.6;66;70.2;74.5;79.2;83.3;85.4;85.7;85.5;79.8;69.7;62.6;USC00044555;36.2069;-121.1378;97.5;CA
USC00044577;53.4;55;56;56.9;60.7;63.4;65;65.1;65.2;62.6;56.6;52.7;USC00044577;41.5786;-124.0747;8.5;CA
USC00044647;67.6;67.8;69;71.5;73;74.9;78.8;80.1;79.9;76.6;71.6;67.1;USC00044647;33.5453;-117.7814;13.4;CA
USC00044671;44.2;45.4;51.8;59;67.8;75.9;80.9;80.9;74.6;62.7;51.2;43.6;USC00044671;34.2467;-117.1883;1586.5;CA
USC00044712;55.7;61.5;67.3;73.1;81.8;90.3;96.5;95;90.0;79.6;65.3;56.0;USC00044712;38.4919;-122.0039;57.9;CA
USC00044713;44.5;46.2;50.4;55.9;64.9;74.4;81.5;81.1;75.7;64.8;50.5;43.1;USC00044713;39.3183;-120.6392;1571.5;CA
USC00044735;69.4;69.3;70.5;73.8;75.4;79.1;84;85.9;85.3;79.3;73.6;68.9;USC00044735;32.7675;-117.0233;161.5;CA
USC00044838;41.9;45.1;50.9;57;65.7;75;84.8;84.7;76.8;64.6;48.6;40.7;USC00044838;41.7019;-121.5011;1453.9;CA
USC00044881;40.1;43.3;50.7;58;66.5;76.2;83.9;82.6;75.2;64.8;52.6;41.8;USC00044881;37.9567;-119.1194;2071.7;CA
USC00044890;57;63.4;69.5;75.7;84.8;92.5;98.1;97;91.5;81.0;66.7;56.9;USC00044890;36.3817;-119.0264;156.4;CA
USC00044957;58.1;64.3;70.4;76.8;84.9;91.9;97.2;96.3;91.3;80.4;66.9;57.9;USC00044957;36.2033;-119.0545;132.6;CA
USC00044997;56.1;61;65.6;70.7;76.9;83.3;88.9;88.4;85.5;76.9;64.4;56.4;USC00044997;37.6922;-121.7692;146.3;CA
USC00045026;38.8;41.3;45.2;49.9;58.6;68.1;75.6;75.5;68.9;58.2;45.9;37.5;USC00045026;36.6044;-118.7325;2052.8;CA
USC00045032;55.2;62.2;67.9;74.1;81.4;87.6;91.8;90.8;87.7;78.4;64.5;55.3;USC00045032;38.1061;-121.2878;12.2;CA
USC00045064;63.4;64.3;65.6;67.1;68;70.2;72.2;72.8;73.7;72.6;67.9;62.9;USC00045064;34.6539;-120.4514;29;CA
USC00045118;55.6;62.6;68.5;74.4;82.5;89.6;95.4;94.3;89.8;79.8;65.8;55.6;USC00045118;37.0564;-120.8667;36.6;CA
USC00045120;54.2;60.5;66.3;72.6;80.6;88.3;95;93.5;88.2;77.9;64.4;54.4;USC00045120;36.9897;-120.9297;124.1;CA
USC00045123;57.7;61.5;65.6;70;75.6;81.1;84.8;84.1;82.0;74.6;63.9;57.2;USC00045123;37.2319;-121.9592;111.3;CA
USC00045233;54;61.1;67;73.8;82.7;90.4;96.3;94.9;89.4;78.6;64.5;53.9;USC00045233;36.9539;-120.0378;82.3;CA
USC00045280;40.1;40.2;44.4;50.4;60.3;69.4;77.7;76.8;69.5;59.3;47.4;41.1;USC00045280;37.6478;-118.9617;2378.7;CA
USC00045311;42.4;43.1;47.1;52.2;61.7;70.5;78.8;78.4;72.3;60.8;47.0;41.4;USC00045311;40.5411;-121.5767;1752.6;CA
USC00045360;56;60.4;65.7;71.1;79.3;87.5;94.3;93.4;88.9;78.6;64.9;56.2;USC00045360;38.4917;-122.1242;146.3;CA
USC00045378;55.2;60.9;66.3;71.9;78.8;85.1;88.7;87.9;84.4;75.9;63.9;55.6;USC00045378;38.0131;-122.1142;12.2;CA
USC00045385;55.4;62.2;68;74.9;83.3;91.1;97;95.8;90.3;79.5;65.2;55.9;USC00045385;39.1458;-121.5853;17.4;CA
USC00045449;47.2;50.1;54.7;61.5;71.1;80.1;88.7;88.2;82.1;70.0;53.7;46.8;USC00045449;41.2514;-122.1383;999.7;CA
USC00045502;72.1;76;82.7;89.5;97.4;104.5;108.7;107.9;103.4;92.9;79.5;70.7;USC00045502;33.5714;-116.0767;-54.9;CA
USC00045532;54.4;61.7;67.5;74.6;83.3;90.6;96;94.8;90.0;79.9;65.2;54.8;USC00045532;37.2858;-120.5117;46.6;CA
USC00045679;42.4;44.2;48.4;53.9;62.8;72.5;81.7;81.4;75.2;63.1;48.4;41.7;USC00045679;40.3458;-121.6092;1485.9;CA
USC00045721;53.4;55.3;60.7;68;77.5;86.8;91.7;90.2;83.9;72.7;61.2;52.6;USC00045721;34.9436;-115.5469;1325.9;CA
USC00045756;57.4;60.3;65.7;71.4;80.5;89.5;96.4;96.1;88.4;77.9;65.2;56.3;USC00045756;35.0492;-118.1619;833.6;CA
USC00045790;70.7;71.5;73.6;77.8;79.7;83.3;88.7;90;87.7;82.4;76.1;71.2;USC00045790;34.0192;-118.1053;75;CA
USC00045795;58.3;59.6;60.8;62.1;63;64.9;66.3;67.6;69.6;68.2;62.8;57.8;USC00045795;36.5903;-121.91;117.3;CA
USC00045802;57.8;58.5;59.2;60.5;62.2;64.6;66.1;67.3;67.3;65.5;61.7;57.6;USC00045802;36.5928;-121.8556;37.2;CA
USC00045853;58.8;62.1;65.8;70.6;76.6;82.9;87.6;86.7;84.3;76.3;65.3;58.4;USC00045853;37.1364;-121.6025;114.3;CA
USC00045866;65;65.6;66.4;66.7;65.7;66.9;68.1;69.1;70.5;71.4;69.2;64.8;USC00045866;35.3672;-120.8456;35.1;CA
USC00045892;47.7;51.3;57.4;64.9;74.5;85.2;90.5;88.9;81.6;68.8;56.4;48.2;USC00045892;35.4592;-115.5311;1456;CA
USC00045915;55.5;56.6;59.8;64.4;70.5;77.6;84.7;84.7;81.7;73.5;61.8;55.2;USC00045915;37.8792;-121.9303;661.4;CA
USC00045933;48.7;48.1;50.4;54.9;62.6;70.7;77.8;77.4;73.3;64.6;53.3;48.1;USC00045933;37.3436;-121.6425;1282;CA
USC00045968;47.9;48.4;54.3;62.5;69.8;77.2;82.3;81.5;76.6;66.5;56.2;48.6;USC00045968;32.8672;-116.4194;1804.4;CA
USC00046006;55;54.4;58;62.8;70.9;78.6;84.3;84.2;79.3;69.9;61.4;54.5;USC00046006;34.2308;-118.0711;1740.4;CA
USC00046074;57.3;62.2;66.6;71.2;76.2;81.1;82.9;83;82.9;76.7;65.1;57.1;USC00046074;38.2778;-122.2647;10.7;CA
USC00046136;50.7;52.9;57.2;62.5;70.6;79.1;86.7;86.2;80.9;70.3;56.4;49.0;USC00046136;39.2467;-121.0008;847.6;CA
USC00046144;57.6;61.1;64.5;67.4;70.8;74.8;77.1;77.4;77.1;72.7;64.4;58.0;USC00046144;37.5147;-122.0325;3;CA
USC00046154;61.2;62.2;65.9;71.7;80.8;88.5;94.7;93.5;88.1;77.9;66.9;60.7;USC00046154;34.9456;-119.6828;658.4;CA
USC00046161;62.7;64.7;69;73.6;80.2;86;93.8;95;89.7;79.6;69.7;61.8;USC00046161;34.3933;-118.5939;538;CA
USC00046168;58.6;66;72.2;79.3;87.8;95;99.5;97.4;93.3;83.8;69.4;59.2;USC00046168;37.2811;-121.0178;27.4;CA
USC00046172;56.2;60.8;65.1;70.7;79.8;89.1;96.5;94.8;89.2;79.1;64.9;56.3;USC00046172;37.95;-120.5333;236.2;CA
USC00046174;56.3;59.9;64.2;70;79.1;88.4;96.2;95.2;89.5;78.9;64.6;56.4;USC00046174;38.0047;-120.4864;292.6;CA
USC00046175;63.3;63.1;62.7;64.4;65.8;67.6;70.9;72.2;72.0;69.9;67.3;63.2;USC00046175;33.6025;-117.8803;3;CA
USC00046252;57.1;59.4;63.3;68.8;77.5;87.3;95.4;95.1;89.1;77.8;64.5;56.7;USC00046252;37.2328;-119.5097;806.2;CA
USC00046263;66.5;66.8;70.8;73.3;77.9;83;89.6;91.7;88.4;80.6;73.1;66.6;USC00046263;34.2447;-118.525;289;CA
USC00046336;58.1;61.6;63.9;66.3;68.7;71.5;72;73;74.1;71.7;64.6;58.3;USC00046336;37.7983;-122.2642;9.1;CA
USC00046370;55.1;57.7;61.7;66.1;71.1;76;78.3;79;76.9;72.1;61.6;53.9;USC00046370;38.3858;-122.9661;263.7;CA
USC00046377;63;62.4;62.3;63.4;64.7;66.5;69.8;71.2;71.0;69.3;66.3;63.2;USC00046377;33.2097;-117.395;3;CA
USC00046386;69.9;73;79.6;87;94.7;102.6;108.2;106.5;101.3;90.8;77.3;68.1;USC00046386;33.1553;-116.1689;118.9;CA
USC00046399;67.2;67.5;70.3;74.1;77.7;82.6;88.8;90.5;87.3;80.1;72.6;66.3;USC00046399;34.4478;-119.2275;227.1;CA
USC00046498;52;54.4;56.4;58.8;61.7;64.5;67.5;68.7;69.4;64.7;55.8;51.1;USC00046498;41.3619;-124.0192;48.8;CA
USC00046506;55.2;61;66.5;72.7;81;88.6;94;92.9;89.1;78.6;64.1;55.2;USC00046506;39.7458;-122.1997;77.4;CA
USC00046508;49.7;55;61.7;68.2;75.6;82.2;90.3;90.3;84.9;71.3;55.0;48.2;USC00046508;41.3089;-123.5317;122.8;CA
USC00046521;55.7;61.4;66.5;72.4;81.4;89.8;95.5;94.2;87.9;78.1;64.4;56.0;USC00046521;39.5178;-121.5531;52.1;CA
USC00046569;65.3;65.3;65.7;67.2;68;70.2;73.2;73.4;73.6;72.4;69.1;65.2;USC00046569;34.1981;-119.1753;14.9;CA
USC00046572;66.3;66.2;67;67.8;70.5;71.7;74.9;75.9;75.9;73.7;70.5;66.1;USC00046572;34.2067;-119.1375;15.8;CA
USC00046599;56.9;59.4;61.3;63.9;66.2;69.3;70.8;71.7;72.4;69.2;62.2;57.2;USC00046599;37.5917;-122.4717;144.8;CA
USC00046610;57.7;61.1;64;68.9;75.7;81.9;87;86.2;82.5;74.3;65.1;57.3;USC00046610;36.715;-121.3492;275.8;CA
USC00046624;59.6;63.1;69.3;75.7;84;91.7;97.9;97.7;91.9;80.6;67.6;58.3;USC00046624;34.5883;-118.0939;794.3;CA
USC00046635;70.8;74;80.4;87.7;95.7;103.7;108.1;107.3;101.9;91.2;78.5;69.2;USC00046635;33.8275;-116.5097;129.5;CA
USC00046646;58.4;61.6;65.7;69.7;74.3;78.4;79.6;79.4;79.5;74.0;64.8;58.3;USC00046646;37.4436;-122.1403;7.6;CA
USC00046657;49.9;49.9;54.9;60.4;69;77.7;83.6;83;78.0;67.3;56.6;49.7;USC00046657;33.3781;-116.84;1691.6;CA
USC00046685;53.7;56.1;60.7;66.5;75.5;84.1;91.3;90.4;85.1;74.1;60.0;53.2;USC00046685;39.7536;-121.6239;533.4;CA
USC00046699;65.9;70.4;77.4;85.2;94.9;103.8;107.7;106.5;100.5;88.3;74.9;64.5;USC00046699;34.2903;-114.1708;224.9;CA
USC00046719;68.1;69.6;72.4;76;79.1;83.6;89.4;91.1;89.2;82.2;73.9;67.1;USC00046719;34.1481;-118.1444;263.3;CA
USC00046730;61.2;63.8;67.9;73.1;80.2;86.2;91.2;91.7;88.3;79.9;68.0;60.6;USC00046730;35.6278;-120.6856;222.5;CA
USC00046773;57.7;60.7;66.6;72.9;82.4;91.2;96.7;95.5;89.2;77.6;65.0;56.4;USC00046773;34.5028;-117.8944;929.6;CA
USC00046826;56.9;61.6;65.1;68.7;72.9;78.6;81.9;81.9;81.7;75.8;65.1;57.0;USC00046826;38.2578;-122.6078;6.1;CA
USC00046926;61.7;63;66.6;71.8;79.8;87.9;95.1;94.9;90.2;81.3;69.0;61.4;USC00046926;36.4817;-121.1822;398.4;CA
USC00046943;59.8;60.7;62;64.2;64.7;65.9;65.8;66.7;67.6;67.4;64.6;60.0;USC00046943;35.1597;-120.6831;11.9;CA
USC00046960;56.4;59.2;62.7;67.8;76.4;85.3;93.3;92.4;86.9;76.7;63.2;55.6;USC00046960;38.6956;-120.8244;563.9;CA
USC00046962;55;56.2;60.1;65.5;73.7;83.8;92.7;92.2;85.5;74.2;58.9;52.8;USC00046962;38.7333;-120.7333;839.7;CA
USC00047050;68.1;68.5;70.9;75.7;78.8;83.5;90.1;91.5;88.7;80.4;73.6;67.4;USC00047050;34.0817;-117.7658;317;CA
USC00047077;58.5;64.9;71.1;77.2;85.9;93.3;98.8;97.7;92.6;82.3;68.4;58.6;USC00047077;36.0678;-119.02;119.8;CA
USC00047085;41.9;45;50.8;57.2;66.7;76.1;85;84.2;77.0;65.5;50.5;41.5;USC00047085;39.8053;-120.4719;1478.3;CA
USC00047109;56.2;60.2;65;69.7;77.3;85.2;93.5;92.5;88.1;77.0;62.2;54.8;USC00047109;39.3619;-123.1286;310.3;CA
USW00023110;55;62.1;68.7;75.6;84.6;91.7;96.8;95.4;90.4;80.3;65.8;54.9;USW00023110;36.3333;-119.95;70.7;CA
USC00047150;58.5;59.9;64.1;70.1;79.1;87.8;94.9;94.6;89.0;78.3;65.1;57.8;USC00047150;36.1883;-120.6953;701;CA
USW00023129;67.4;67.2;68.6;71.7;73.6;76.7;81.9;83.8;82.1;77.2;72.1;66.8;USW00023129;33.8117;-118.1464;9.4;CA
USC00047195;44.9;50.3;57.5;62.9;72.4;80.9;89;88.4;82.4;69.8;53.9;43.5;USC00047195;39.9367;-120.9475;1042.4;CA
USW00023130;65.6;66.8;69.7;72.9;77.6;83.5;89.7;91.4;87.7;80.2;72.9;65.9;USW00023130;34.2097;-118.4892;234.7;CA
USC00047228;66.5;66.5;68.2;72.1;76.7;83.2;89.5;91.1;88.3;80.5;72.5;66.2;USC00047228;33.0114;-116.9081;448.1;CA
USW00023136;65.5;65.3;65.8;68.8;71.1;72.5;75.9;76.8;76.6;73.5;70.3;65.5;USW00023136;34.2167;-119.0833;23.5;CA
USC00047253;53.7;57.1;63.6;71.1;81.1;90.3;96.9;95.5;87.5;75.5;62.4;52.6;USC00047253;35.3692;-117.6525;1088.1;CA
USW00023152;67.8;68;70.2;73.2;76.2;80.5;86.5;88.1;86.1;79.7;73.0;67.0;USW00023152;34.2006;-118.3575;225.9;CA
USC00047306;66.9;67.4;70.6;75.7;81;87.9;94.9;95.9;91.5;82.0;73.6;66.5;USC00047306;34.0528;-117.1894;401.7;CA
USC00047339;58;61.6;64.9;69;73.6;79.2;82;81.4;79.7;74.2;64.5;58.1;USC00047339;37.4767;-122.2386;9.4;CA
USC00047404;50;53.9;59.4;64.4;71.5;77.3;85.2;86.2;82.8;69.8;55.2;49.0;USC00047404;40.0261;-123.7931;153.3;CA
USW00023155;56.2;62.8;68.7;75;83.5;90.9;97.1;95.8;90.0;79.4;65.7;56.6;USW00023155;35.4344;-119.0542;149;CA
USC00047414;57.4;60.9;63.9;66.5;68.8;71.5;70.9;72;74.1;71.8;64.3;57.7;USC00047414;37.9192;-122.3772;6.1;CA
USW00003102;65.2;65.8;69.9;74;78.9;85.5;92.2;93.6;89.1;80.6;72.7;65.6;USW00003102;34.0561;-117.6003;289.3;CA
USW00023156;63.1;64.5;68.6;74.3;80.9;89.4;96.3;96.8;91.5;81.2;70.8;62.6;USW00023156;33.9286;-116.9814;789.7;CA
USC00047470;69;69.8;73;77.6;82.5;88.6;95;96.1;92.3;83.4;74.8;68.5;USC00047470;33.9511;-117.3881;256;CA
USW00023157;54;57.9;65.5;72.7;82.4;92;98.4;96.3;88.2;76.1;62.6;53.3;USW00023157;37.3711;-118.3581;1250.3;CA
USC00047473;67.6;68.3;71.2;75.7;80.5;87;93.6;94.9;91.3;82.5;73.9;67.5;USC00047473;33.9669;-117.3614;300.5;CA
USW00003104;71.5;74.8;81;87.4;95.3;103.1;107;105.8;101.3;90.8;78.9;70.1;USW00003104;33.6267;-116.1594;-36;CA
USW00023158;67.7;72;78.7;86.6;95.8;104.6;108.2;106.8;101.1;89.0;75.9;66.0;USW00023158;33.6186;-114.7142;120.4;CA
USC00047641;39.9;41.8;47.7;53;62;71.1;79.5;78.7;71.9;60.5;46.9;38.4;USC00047641;39.4317;-120.2406;1931.5;CA
USW00003122;65.9;66;67.1;69.6;71.4;73.8;76.8;77.8;77.5;74.6;69.8;65.3;USW00003122;33.8017;-118.3411;27.4;CA
USC00047643;57.8;62;66.5;72;78.8;85.2;89.1;88.9;86.0;77.5;65.1;57.4;USC00047643;38.5067;-122.4714;68.6;CA
USC00047668;62.3;63.9;65.1;66.6;68.1;70.1;71;72.5;74.0;72.7;67.5;62.3;USC00047668;36.6594;-121.6656;13.7;CA
USW00023161;60.7;64.7;71.6;78.9;88.8;98.3;104.2;102.6;94.9;82.4;69.0;59.5;USW00023161;34.8536;-116.7858;584.3;CA
USC00047689;54;56.3;61.1;65.7;74.2;82.9;89.8;89.9;84.8;74.5;59.9;53.1;USC00047689;38.5006;-120.2189;1127.8;CA
USW00003131;65.9;65.1;66.7;69;70.6;73.6;78.8;80.9;79.7;75.7;70.4;65.8;USW00003131;32.8158;-117.1394;127.1;CA
USC00047723;68.4;69.2;72.7;77.8;83.4;90.1;96.2;97.3;92.8;84.0;74.3;67.1;USC00047723;34.1344;-117.2539;347.5;CA
USW00003144;69.8;73.1;79.8;85.6;95;103;107.5;106.7;101.1;89.3;77.8;68.6;USW00003144;32.8342;-115.5786;-17.7;CA
USC00047741;63;63.9;63.2;66.9;66.9;68.8;71.6;72.8;72.2;69.4;66.2;62.9;USC00047741;32.7672;-117.2258;4.6;CA
USC00047767;56.6;58.6;59;59.1;59.5;60.8;61.5;62.8;63.8;64.5;61.6;56.8;USC00047767;37.7281;-122.5053;2.4;CA
USW00003154;68.5;67.7;68.1;70.7;72.4;75.7;80.6;82;81.7;77.5;73.4;68.2;USW00003154;33.3;-117.35;22.9;CA
