id;anno;gen;feb;mar;apr;mag;giu;lug;ago;set;ott;nov;dic;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USC00042012;1984;13;42F;45;51;0;0;18;5;0;97;604;348;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1985;79;73;180;23;0;3;0;0;0;0;578F;81F;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1986;351F;480F;444;152;0;0;3;0;38;0;130;81;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1987;363;300;353;36;23;15;0;0;0;117;202;401;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1988;339;285;74;450;10;3;0;0;0;0;178;417;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1989;73;277;316;10;91;0;0;0;101;33;18;0;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1990;343;198;43;164;184;0;0;0;15;71;46;107;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1991;165;239;1375;64;0;0;0;0;10;120;15;459;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1992;321;949;220;0;0;0;8;0;0;120;0;529;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1993;651;800;391;5;25;35;0;0;0;264;163;13;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1994;214;427;140;103;188;0;0F;0;152;86;327;215;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1995;1060;122;1149;142;201;71;0;0;0;0;0;274;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1996;276;484;219;86;71;0;0;0;0;513;478;667;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1997;775;18;28;0;0;0;0;0;16;30;493;343;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1998;457;1152;755;241;351;104;0;0;5;152;201;84;USC00042012;36.0975;-119.5817;61;CA
USC00042012;1999;826;91;138;206;0;0;0;0;5;0;43;0;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2000;336;603;226;239;3;41;0;0;0;258;0;11;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2001;404;521;280;374;0;0;0;0;0;41;338;310;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2002;183;76;173;23;28;0;0;0;0;0;246;341;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2003;68;198;168;227;219;0;3;28;3;30;118;435;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2004;264;483;89;0;0;0;0;0;0;375;153;449;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2005;632;408;296;155;239;0;0;0;5;25;25;143;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2006;820;94;547F;753;102;0;0;0;0;33;51;115;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2007;117;256;72;48;0;0;0;38;96;196;46;275;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2008;453;226F;0;0;89;0;0;0;0;13;66;185;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2009;97;283;64;10;145;28;0;0;33;115;18;304F;USC00042012;36.0975;-119.5817;61;CA
USC00042012;2010;614;392;54;277;20F;0;0;0;0;157;312;1193F;USC00042012;36.0975;-119.5817;61;CA
USC00042081;1981;1948;1140;1050;213;391;3;0;0;370;1320;3248;3352;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1982;1526;1740;2093F;1654F;48;87F;0;23F;284F;1437;2858;3296;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1983;2321;4378;3699;1409;140;38;51;409;64;181;3645;3210;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1984;148;1317;941;828;193;125;0;0;48;819;4016;639;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1985;111;1102;1020;51;25;0;0;51;253;609;1472;887;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1986;2320;4937;1851;401;339F;0;0;0;1062;556;169;909;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1987;2165;1382;1653;92;58;0;0;0;0F;379F;765F;2825F;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1988;2177F;51;107;508;225;309;0;8;0;81;3044;1353;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1989;883;270;3084;402;96;224;0;8;482;932;440;21;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1990;1927;1042;623;181;1842;10;0;0;21;442;148;345;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1991;337;734;3238;284;178;36;0;23;8;574;676;562;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1992;815;2303;1003;485;94;519;0;8;0;980;451;4209;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1993;3118;1735;1184;950;1283;305;0;18;0;366;317;1536;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1994;1270;1598;370;677;470;30;8;0;0;41;1701;1355;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1995;6186;391;3968;1505;627;214;104;0;0;5;172;4075;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1996;3740;2398;1211;1096;866;23;0;0;139;412;1405;5016;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1997;3606;535;751;665;346;360;0;234;193;800;1673;1169;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1998;5024;4018;2050;594;988;30;0;0;5;423;2456;604;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;1999;1542;4036;1283;534;68;15;0;84;0;567;1503;453;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2000;2470;3042;528;455;439;45;13;0;44;1018;518;632;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2001;1392;1556;765;440;25;272;0;0;76;304;2749;3141;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2002;1500;911;695;246;292;0;0;0;0;0;1516;5463F;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2003;1431F;577;1101F;2700;170;0;0;237;38;0;1584;3992F;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2004;1599;2685;477;246;59;5;0;0;8;1004;351;2573;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2005;1593;623F;1870;932;1442;491;0;0;3;106;1355F;5901;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2006;2100;1541;2275F;1656;129F;54;0;0;3;15;1513F;1784;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2007;221;2639;288;710;218;3F;114;3;71;951;229F;1868;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2008;3105;1211;223;274;218;18;0;0;76;439;656;1290;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2009;384;1687;954;150;958;342;0;231;0;680;615;1099F;USC00042081;39.8158;-123.2444;430.7;CA
USC00042081;2010;2775;1085;1148;1637;653;153;0;0;95F;2019;1107;2647;USC00042081;39.8158;-123.2444;430.7;CA
USC00042147;1981;2609;1636;1767;606;968;310;0;0;760;2373F;3956F;6720F;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1982;2748F;2363;2887;3879F;33;724;59;18;227F;1983;2814F;4574;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1983;2955;4334;3941F;1698F;818;325;559;1110;124;716;3843;5935F;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1984;732F;2683;2127;1739F;1405F;666F;0;0;119;1676;5627F;1157F;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1985;133;1648;2213F;277;442F;994F;28;13;622F;2049;1739F;1435;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1986;3028;5124;2240F;970;1580F;219;84;0;1570;954;1516F;1294;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1987;3019;1829F;3052;445;310;23;81;0;0;23;1963F;4503;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1988;3054F;554F;1063;1313F;1167F;1030;13;0;84;185;5117F;2121F;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1989;2173F;1084;3688;1032F;898F;349;118;125;184;1357;735F;790;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1990;2987;2076;1519;739;1840F;449;277;564;40;1662;1461;968F;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1991;1737;772;2747;1276;1001;127;242;356;0;645;1357;1015;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1992;1680F;2412F;1187;2583;41;725;129F;69;263;882;1895F;4147F;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1993;2802;2258;3096;3845F;2001F;1684;293F;111;10;374;796F;2411;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1994;2797;1876;843;973;1044;272;0;5;254;614F;2849;2601;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1995;4998;696;3821;2872F;665;916;58;115;317;373;1960F;5750F;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1996;3279;1852;2782;3242F;1217;124F;66;10;617;1526;2559;7898;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1997;3269F;763;1503;1510;673;431;10;440;1294;2072;2350;1967;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1998;5659;5044;2806;1095;1027F;118;18;3;56;1464;6086;2721;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;1999;2399;4580;2890F;722;1098;66;5;156;0;734;3209;1532;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2000;4397;3439;1307;1025;1280;641;63;23;185;1700;1155;1224F;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2001;953;1645F;907;1136;605;526;109;232;183;1108F;3057;3888;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2002;2955;2260;1521;958;505;425;0;0;99;16;1384;6329;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2003;3297;1350;2922;3834;421;31;0;61;109;252;2370;5411;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2004;3012;3151;1257;1258;307;87;49;333;267;1996;712;3512;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2005;1762;684;2448;2515;1863;974;34;28;109;1374;2832;5443;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2006;4831;1969;4119;1726;744;563;16;18;88;335;4819;4325;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2007;1238;3136;1520;1208;382;452;314;38;426;2268;2160;3191;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2008;3322;1463;1911;736;41;165;5;405;16;706;2422;4595;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2009;1001;2863;2676;444;1312;81;18;26;252;970;2365;2293;USC00042147;41.7958;-124.2147;13.1;CA
USC00042147;2010;3591;2428;2634;2658;1298;1846;3;57;806;1956;2460;4614;USC00042147;41.7958;-124.2147;13.1;CA
USC00042214;1981;457F;539F;1064F;41;0;0;0;0;0;141F;330;354F;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1982;832F;196F;1409F;225F;60F;0;0F;0F;181F;0;1080F;109;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1983;369;735;3115;563;0;0;0;84;91;348F;346;781;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1984;63F;0;0;511;0;0;0;0;0;66F;393F;805;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1985;161F;485;205F;0;72F;0;0;0;19F;13;1379F;155;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1986;491F;1915F;1180;105;0;0;18;0;259;134F;279;152F;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1987;353;277;289F;26;6;0;0;0;0;419;140;325;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1988;513F;283F;0;38;0;0F;0;0;0;0;218;919;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1989;144;481F;284;0;0;0;0;0;71;33;157;0;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1990;160;1118;36;89;254;0;0;5;0;0;155;77F;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1991;358;762;1243;0;0;0;0F;0;45F;76;0;617F;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1992;546F;1349F;1916F;64;19F;59F;53;0;0;254;0;1158;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1993;3512;2226;658;0;0;90F;0;0;0;12F;214;294;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1994;79;1783;584F;106;25;0;0;0;0;0;277;269;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1995;3211;528;1619;108F;231;119;5;0;0;8;8;557;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1996;664;1159;544F;134;0;0;0;0;0;404;689;1336;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1997;1799;23;0;0;0;0;0;0;0;43;801;942;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1998;1039;3162;981;106F;831;28;0;0;0;0;536F;177;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;1999;386;162;568;680F;0;128F;13;0;8;0;114;30;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2000;201F;1451F;553F;444;0;0;0;0;43;419;0;0;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2001;414;1942;383;280;0;0;0;0;0;25;411;414;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2002;76;203;0;0;0;0;0;0;0;0;527F;726;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2003;0;1209F;989;191;353F;0;20;0;0;0;267;351;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2004;152;1147;178;25;0;0;0;0;0;1037;64;1052;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2005;1928F;2915F;605F;177F;96F;0;0;0;0F;163F;109;266;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2006;551;211;761F;246F;215F;0;0;0;0;0;64;225F;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2007;112F;220F;0;91;0;0;0;0;155;0;155;370F;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2008;1547;417;0;18;0;0;0;0;0;0;448;843;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2009;174;678F;140;0;0;13;0;0;0;86F;0;606F;USC00042214;34.0053;-118.4136;20.7;CA
USC00042214;2010;1125;1002;179F;277;208;0;3F;0;0;332F;117;2355F;USC00042214;34.0053;-118.4136;20.7;CA
USC00042239;1981;681;1033;1170;322;369;0;0;290;683;246;699;563;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1982;2904F;580;3232;673;82;8;48;394;605;165;2597;3697;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1983;1576;2617;5252;1824;185;0;0;868;125;440;2373;1883;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1984;81;34;82;530;0;35;836;913;21;266;972;2663;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1985;587;1437;1432;414;36;53;220;0;304;341;3044;531F;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1986;419;1995;2340;165;21;0;546;87;688;428;377;699;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1987;1130;620;1662;292;115;0;8;74;118;1406;1112;804;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1988;1686;539;274;1511;181;0;23;287;63;0;746;1317;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1989;533;1390;1031;89;226;0;0;58;310;251;66;153;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1990;1643;1108;616;585;310;178;36;344;39;41;558;760;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1991;417;1003;5074;86;13;0;15;653;176;516;250;1357;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1992;1217;1919;2501;389;74;0;74;500;28;776;20;2218;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1993;7231;3495;1056;0;152;401;0;8;0;117;1199;930;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1994;756;2309;1278;1206;90;0;0F;277;38;114;939;711;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1995;4538;2010;4209;873F;845;349;33;31;170;0;84;376;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1996;0F;3314F;1534;450;36;0;43;66;257;582;910;1445;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1997;2107;582;191;107;26;55;0;61;691;239;1497F;1193F;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1998;1725;4183;1945;1747;1275;92;0;18;15;54;1541;489;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;1999;399;619;0F;1699F;38;315;279;33;558;0;35;87;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2000;538;2500;1040F;658;18;20;0;223;102;386;216;38;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2001;1171F;1106;369;945;13;0;104;9F;366;2F;600;655;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2002;222F;97;759F;284;0;0;0;0;171;18;1254;1539F;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2003;178;2505;1257;878;599;0F;129;614;41;0F;515;1198;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2004;595;1925;279;522;0;0;15;64;0;5771F;581;1892F;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2005;2950;2262;1002;709;158;0;366;99;30;543;49;127;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2006;534;762;2614F;1610;193;0;338;20;0;140;145;644;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2007;411;1527;522;246;15;0;0;106;26;77;48;1448;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2008;3637;1306;365F;25;305;0;0;112;0;46;840;1885F;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2009;86;2655F;183;148;0;10;0;0;0;58;320;2472;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042239;2010;2293;2246;719;1354F;0;0;25;0;10;1322;1263;3469;USC00042239;32.9897;-116.5872;1414.3;CA
USC00042294;1981;1086;168;790;102;34;0;0;0;81;476;1293;826;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1982;1476;669;1750;1382;0;18;0;0;500;715;1447;689;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1983;1518;1600;2193;713;97;18;0;10;122;115;1637;1675;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1984;102;322;259;91;0;31;0;53;10;310;1652;340;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1985;263;455;801;86;15;23;0;3;89;127;1132;793;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1986;997;2465;1172;187;18;0;0;0;179;3;36;339;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1987;524;783;837;45;5;0;0;0;0;183;562;1128;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1988;1211;193;51;339;252;226;0;0;0;30;397;762;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1989;166;158;1233;74;5;71;0;30;587;331;342;9;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1990;1048;941;194;79;470;0;0;0;5;35;68;341;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1991;83;723;2032;201;31;71;0;0;3;132;54;541;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1992;403;2172;923;139;0;51;0;0;0;438;38;1566;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1993;2738;1535;483;160;186;390;0;0;0;93;534;436;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1994;581;845;20;191;318;0;0;0;10;155;1025;710;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1995;3172;59;2065;186;377;180;0;0;0;0;5;1689;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1996;1124;1794;550;453;614;0;0;0;0;333;363;1709;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1997;2202;69;133;18;81;54;0;41;13;122;1242;567;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1998;1220;2892;430;376;630;15;0;0;128;170;726F;270;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;1999;447;1023;439;308;18;5;0;0;0;51;361;23;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2000;1210;1897;413;333;195;38;0;0;49;562;177;88;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2001;715;1306;606;226;0;30;0;0;66;115;732;1705;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2002;608;143;416;16;165;0;0;0;0;0;715;2179;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2003;492;349;748;675;214;0;15;213;0;0;412F;1355;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2004;601;1673;119;38;10;0;0;0;0;643;725;1012;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2005;965F;862;643;197;20;155;0;0;0;21;361;2478;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2006;657;542;1375F;889;80;0F;0;0;0;6;546;607;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2007;0;849;41;437;92;0F;15;0;51;344;212;723;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2008;2075;659;3;0;5;0;0;0;0;96;575;473;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2009;371;1584;411;163;186;125;0;0;53;1039;79;573;USC00042294;38.535;-121.7761;18.3;CA
USC00042294;2010;1681;731;0;819;153;0;0;0;0F;231;537;1394;USC00042294;38.535;-121.7761;18.3;CA
USC00042319;1981;21;5;168;0;0;0;0;0;0;46;203;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1982;36;89;258;0;5;0;0F;15;24;0;48;102;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1983;137;128;290;21;3;0;0;284;51;3;3;138;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1984;0;0;0;0;0;0;107;306;0;5;0;451F;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1985;13;0;0;0;66;0;33;0;21;0;72;23;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1986;46;21;83F;5;20;0F;3;43;0F;23;56;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1987;54;91F;288;10;8;0;3;0;23F;61;368;146;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1988;305;94;30;432;0;31;0;56;104;0;5;22F;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1989;0;0;0;0;0;0F;0;0;0;0;0;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1990;94;25;13;0;3;10;38;0;143;0;0;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1991;0;64F;255;0;30F;0;48;0;5;0;0;65;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1992;136;262;190;0;3;0;5;0;0;38;0;222;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1993;170;343;119;0;0;0;0;0;0;0;8;15;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1994;10;13;13;3;0;0;0;0;66;0;0;210F;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1995;658;43;79;0;18;6;0;0;0;10;0;18;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1996;0;84;38;0;31;0;5;0;0;107;0;28;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1997;0;3;0;0;0;102;74;0;376;0;28;132;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1998;23;588;188;43;41;55;5;10;115;15;0;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;1999;36;0;0;117;18;0;107;0;23;0;0;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2000;0;110;74;0;0;0;0;61;0;5;0;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2001;262;336;15;5;3;0;64;0;0;0;3;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2002;0;0;51;0;0;0;15;0;0;13;6;38;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2003;0;295;13;160;3;0;13;38;0;0;170;61;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2004;0;216;11;28;0;41;0;84;135;35;199;333;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2005;468;322;51;13;0;0;0;100;193;56;3;0;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2006;15;10;60;61;3;0;28;0;132;51;0;15;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2007;5;36;21;18;0;0;0;3;160;0;0;140;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2008;97;0;0;0;3;0;10;0;0;38;155;10;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2009;9;346;0;0;0;145;5;5;0;0;8;10;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042319;2010;398;389;5;23;0;0;3;0;0;33;5;121;USC00042319;36.4622;-116.8669;-59.1;CA
USC00042331;1981;165;25;369;320;280;8;0;144;28;56;264;0;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1982;250;0;231;165;19;214;106;623;59F;171F;319F;386F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1983;241F;110F;618;97F;0F;0F;23;1234;190;59;183;77;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1984;0;85;5;0;0;21;1063;547F;138;41;338;803;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1985;94F;0;36F;0;35F;1F;420;0;162;37F;233F;138F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1986;37F;355;74F;72F;5F;0;0;333;0;10;46;170F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1987;154F;0F;91;30;364F;33F;964F;20F;6F;109;370;228F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1988;87F;395F;0;84F;0;0;0;446F;191;0F;0;70F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1989;0;6F;3;18F;190;220;120;203;87;0;41;0;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1990;232;48;0;287;89;79;239;61;169;0;0;0;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1991;0;152;681;0;227F;0;140;135;72;81;0;325;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1992;402;714;745;20;86;3;271;122;0;221;0;333F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1993;241;500;145F;15F;28;83F;0;113F;0;28;18;39F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1994;0;36F;347F;49;319;0;56F;89F;112;86;15;208;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1995;377F;143F;379;145;282;78;41;10;201;0;0;239;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1996;46F;186;393;10;110;0;81;36;8;243;180;52F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1997;862;0;2F;18F;60F;137;186F;13F;148F;23F;93F;0;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1998;77;752;186;371;315;252;402;3;49;36;262;8;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;1999;48;0;0;127;86;5;399;489;353;0;0;0;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;2000;13;543;218;152;0;58;0;0;0F;105F;3;3;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;2001;351F;390;248;84;508;0;457F;36;68F;21F;114;64F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;2002;45F;38;8F;44F;3;0F;0;0;0;0;685F;51F;USC00042331;37.3739;-117.9803;1592.6;CA
USC00042331;2003;0;447F;158F;13;145F;0F;184F;988F;264;20F;149F;31F;USC00042331;37.3739;-117.9803;1592.6;CA
